lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,20-Sep-2011,-61,µg m^-3,0
50.875,6.125,21-Sep-2011,-58,µg m^-3,0
50.875,6.125,22-Sep-2011,-21,µg m^-3,0
50.875,6.125,23-Sep-2011,12,µg m^-3,0
50.875,6.125,24-Sep-2011,39,µg m^-3,0
50.875,6.125,25-Sep-2011,36,µg m^-3,0
50.875,6.125,26-Sep-2011,11,µg m^-3,0
50.875,6.125,27-Sep-2011,-4,µg m^-3,0
50.875,6.125,28-Sep-2011,23,µg m^-3,0
50.875,6.125,29-Sep-2011,31,µg m^-3,0
50.875,6.125,30-Sep-2011,33,µg m^-3,0
50.875,6.125,01-Oct-2011,78.4193548387097,µg m^-3,0
50.875,6.125,02-Oct-2011,75.4193548387097,µg m^-3,0
50.875,6.125,03-Oct-2011,66.4193548387097,µg m^-3,0
50.875,6.125,04-Oct-2011,-7.58064516129032,µg m^-3,0
50.875,6.125,05-Oct-2011,-42.5806451612903,µg m^-3,0
50.875,6.125,06-Oct-2011,-44.5806451612903,µg m^-3,0
50.875,6.125,07-Oct-2011,-8.58064516129032,µg m^-3,0
50.875,6.125,08-Oct-2011,-17.5806451612903,µg m^-3,0
50.875,6.125,09-Oct-2011,-4.58064516129032,µg m^-3,0
50.875,6.125,10-Oct-2011,-27.5806451612903,µg m^-3,0
50.875,6.125,11-Oct-2011,-55.5806451612903,µg m^-3,0
50.875,6.125,12-Oct-2011,-50.5806451612903,µg m^-3,0
50.875,6.125,13-Oct-2011,9.41935483870968,µg m^-3,0
50.875,6.125,14-Oct-2011,46.4193548387097,µg m^-3,0
50.875,6.125,15-Oct-2011,49.4193548387097,µg m^-3,0
50.875,6.125,16-Oct-2011,46.4193548387097,µg m^-3,0
50.875,6.125,17-Oct-2011,-8.58064516129032,µg m^-3,0
50.875,6.125,18-Oct-2011,-47.5806451612903,µg m^-3,0
50.875,6.125,19-Oct-2011,0.41935483870968,µg m^-3,0
50.875,6.125,20-Oct-2011,-5.58064516129032,µg m^-3,0
50.875,6.125,21-Oct-2011,22.4193548387097,µg m^-3,0
50.875,6.125,22-Oct-2011,25.4193548387097,µg m^-3,0
50.875,6.125,23-Oct-2011,30.4193548387097,µg m^-3,0
50.875,6.125,24-Oct-2011,16.4193548387097,µg m^-3,0
50.875,6.125,25-Oct-2011,-49.5806451612903,µg m^-3,0
50.875,6.125,26-Oct-2011,6.41935483870968,µg m^-3,0
50.875,6.125,27-Oct-2011,-3.58064516129032,µg m^-3,0
50.875,6.125,28-Oct-2011,-10.5806451612903,µg m^-3,0
50.875,6.125,29-Oct-2011,-43.5806451612903,µg m^-3,0
50.875,6.125,30-Oct-2011,-40.5806451612903,µg m^-3,0
50.875,6.125,31-Oct-2011,-4.58064516129032,µg m^-3,0
50.875,6.125,01-Nov-2011,23.1666666666667,µg m^-3,0
50.875,6.125,02-Nov-2011,2.16666666666666,µg m^-3,0
50.875,6.125,03-Nov-2011,-14.8333333333333,µg m^-3,0
50.875,6.125,04-Nov-2011,25.1666666666667,µg m^-3,0
50.875,6.125,05-Nov-2011,13.1666666666667,µg m^-3,0
50.875,6.125,06-Nov-2011,10.1666666666667,µg m^-3,0
50.875,6.125,07-Nov-2011,-25.8333333333333,µg m^-3,0
50.875,6.125,08-Nov-2011,7.16666666666666,µg m^-3,0
50.875,6.125,09-Nov-2011,17.1666666666667,µg m^-3,0
50.875,6.125,10-Nov-2011,-7.83333333333334,µg m^-3,0
50.875,6.125,11-Nov-2011,2.16666666666666,µg m^-3,0
50.875,6.125,12-Nov-2011,18.1666666666667,µg m^-3,0
50.875,6.125,13-Nov-2011,-2.83333333333334,µg m^-3,0
50.875,6.125,14-Nov-2011,18.1666666666667,µg m^-3,0
50.875,6.125,15-Nov-2011,15.1666666666667,µg m^-3,0
50.875,6.125,16-Nov-2011,13.1666666666667,µg m^-3,0
50.875,6.125,17-Nov-2011,-10.8333333333333,µg m^-3,0
50.875,6.125,18-Nov-2011,-22.8333333333333,µg m^-3,0
50.875,6.125,19-Nov-2011,9.16666666666666,µg m^-3,0
50.875,6.125,20-Nov-2011,4.16666666666666,µg m^-3,0
50.875,6.125,21-Nov-2011,11.1666666666667,µg m^-3,0
50.875,6.125,22-Nov-2011,-0.833333333333336,µg m^-3,0
50.875,6.125,23-Nov-2011,-12.8333333333333,µg m^-3,0
50.875,6.125,24-Nov-2011,-19.8333333333333,µg m^-3,0
50.875,6.125,25-Nov-2011,-19.8333333333333,µg m^-3,0
50.875,6.125,26-Nov-2011,-19.8333333333333,µg m^-3,0
50.875,6.125,27-Nov-2011,-29.8333333333333,µg m^-3,0
50.875,6.125,28-Nov-2011,3.16666666666666,µg m^-3,0
