lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,12-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,13-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,14-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,15-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,16-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,17-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,18-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,19-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,20-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,21-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,22-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,23-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,24-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,25-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,26-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,27-Nov-2011,1.20000001788139,µg m^-3,0
50.875,6.125,28-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,29-Nov-2011,0.100000001490116,µg m^-3,0
50.875,6.125,30-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,01-Dec-2011,0.893548400411682,µg m^-3,0
50.875,6.125,02-Dec-2011,-1.20645163088076,µg m^-3,0
50.875,6.125,03-Dec-2011,2.09354841829308,µg m^-3,0
50.875,6.125,04-Dec-2011,3.09354843319424,µg m^-3,0
50.875,6.125,05-Dec-2011,-4.00645167260401,µg m^-3,0
50.875,6.125,06-Dec-2011,-1.60645163684122,µg m^-3,0
50.875,6.125,07-Dec-2011,2.39354842276342,µg m^-3,0
50.875,6.125,08-Dec-2011,3.79354844362505,µg m^-3,0
50.875,6.125,09-Dec-2011,-4.40645167856447,µg m^-3,0
50.875,6.125,10-Dec-2011,-4.40645167856447,µg m^-3,0
50.875,6.125,11-Dec-2011,0.69354839743145,µg m^-3,0
50.875,6.125,12-Dec-2011,1.99354841680296,µg m^-3,0
50.875,6.125,13-Dec-2011,3.19354843468435,µg m^-3,0
50.875,6.125,14-Dec-2011,2.29354842127331,µg m^-3,0
50.875,6.125,15-Dec-2011,9.49354852856167,µg m^-3,0
50.875,6.125,16-Dec-2011,6.29354848087795,µg m^-3,0
50.875,6.125,17-Dec-2011,-0.106451614489479,µg m^-3,0
50.875,6.125,18-Dec-2011,-3.60645166664354,µg m^-3,0
50.875,6.125,19-Dec-2011,-0.206451615979595,µg m^-3,0
50.875,6.125,20-Dec-2011,-0.906451626410408,µg m^-3,0
50.875,6.125,21-Dec-2011,-2.50645165025227,µg m^-3,0
50.875,6.125,22-Dec-2011,-0.706451623430175,µg m^-3,0
50.875,6.125,23-Dec-2011,0.393548392961102,µg m^-3,0
50.875,6.125,24-Dec-2011,-2.90645165621273,µg m^-3,0
50.875,6.125,25-Dec-2011,-3.20645166068308,µg m^-3,0
50.875,6.125,26-Dec-2011,-4.40645167856447,µg m^-3,0
50.875,6.125,27-Dec-2011,-4.40645167856447,µg m^-3,0
50.875,6.125,28-Dec-2011,-3.60645166664354,µg m^-3,0
50.875,6.125,29-Dec-2011,4.59354845554598,µg m^-3,0
50.875,6.125,30-Dec-2011,-0.606451621940059,µg m^-3,0
50.875,6.125,31-Dec-2011,1.5935484108425,µg m^-3,0
51.125,6.125,01-Jan-2011,-1.91612906081061,µg m^-3,0
51.125,6.125,02-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,03-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,04-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,05-Jan-2011,1.08387098389287,µg m^-3,0
51.125,6.125,06-Jan-2011,4.78387103902717,µg m^-3,0
51.125,6.125,07-Jan-2011,2.78387100922485,µg m^-3,0
51.125,6.125,08-Jan-2011,10.3838711224737,µg m^-3,0
51.125,6.125,09-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,10-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,11-Jan-2011,-1.41612905336003,µg m^-3,0
51.125,6.125,12-Jan-2011,16.1838712089004,µg m^-3,0
51.125,6.125,13-Jan-2011,6.48387106435914,µg m^-3,0
51.125,6.125,14-Jan-2011,-0.116129033988522,µg m^-3,0
51.125,6.125,15-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,16-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,17-Jan-2011,-1.2161290503798,µg m^-3,0
51.125,6.125,18-Jan-2011,2.4838710047545,µg m^-3,0
51.125,6.125,19-Jan-2011,1.18387098538299,µg m^-3,0
51.125,6.125,20-Jan-2011,-2.71612907273154,µg m^-3,0
51.125,6.125,21-Jan-2011,-1.31612905186992,µg m^-3,0
51.125,6.125,22-Jan-2011,-0.616129041439103,µg m^-3,0
