lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,10-Oct-2011,5.03806440351952,µg m^-3,0
50.875,6.125,11-Oct-2011,3.27806444285858,µg m^-3,0
50.875,6.125,12-Oct-2011,1.69806447817433,µg m^-3,0
50.875,6.125,13-Oct-2011,-1.52193544985306,µg m^-3,0
50.875,6.125,14-Oct-2011,-3.71193540090274,µg m^-3,0
50.875,6.125,15-Oct-2011,-3.56193540425551,µg m^-3,0
50.875,6.125,16-Oct-2011,-3.02193541632545,µg m^-3,0
50.875,6.125,17-Oct-2011,0.0980645139371195,µg m^-3,0
50.875,6.125,18-Oct-2011,-1.6119354478414,µg m^-3,0
50.875,6.125,19-Oct-2011,-3.46193540649068,µg m^-3,0
50.875,6.125,20-Oct-2011,-5.50193536089313,µg m^-3,0
50.875,6.125,21-Oct-2011,-6.05193534859967,µg m^-3,0
50.875,6.125,22-Oct-2011,-5.90193535195243,µg m^-3,0
50.875,6.125,23-Oct-2011,-3.00193541677248,µg m^-3,0
50.875,6.125,24-Oct-2011,-3.66193540202033,µg m^-3,0
50.875,6.125,25-Oct-2011,-0.921935463264104,µg m^-3,0
50.875,6.125,26-Oct-2011,-1.13193545857024,µg m^-3,0
50.875,6.125,27-Oct-2011,-1.18193545745265,µg m^-3,0
50.875,6.125,28-Oct-2011,1.82806447526861,µg m^-3,0
50.875,6.125,29-Oct-2011,2.89806445135224,µg m^-3,0
50.875,6.125,30-Oct-2011,2.35806446342218,µg m^-3,0
50.875,6.125,31-Oct-2011,0.148064512819532,µg m^-3,0
50.875,6.125,01-Nov-2011,5.00433322147777,µg m^-3,0
50.875,6.125,02-Nov-2011,4.9843332219248,µg m^-3,0
50.875,6.125,03-Nov-2011,7.51433316537489,µg m^-3,0
50.875,6.125,04-Nov-2011,7.43433316716303,µg m^-3,0
50.875,6.125,05-Nov-2011,5.19433321723094,µg m^-3,0
50.875,6.125,06-Nov-2011,1.89433329099168,µg m^-3,0
50.875,6.125,07-Nov-2011,-0.195666662293176,µg m^-3,0
50.875,6.125,08-Nov-2011,0.694333317813774,µg m^-3,0
50.875,6.125,09-Nov-2011,1.41433330172052,µg m^-3,0
50.875,6.125,10-Nov-2011,-1.53566663234184,µg m^-3,0
50.875,6.125,11-Nov-2011,-1.96566662273059,µg m^-3,0
50.875,6.125,12-Nov-2011,-1.23566663904736,µg m^-3,0
50.875,6.125,13-Nov-2011,-2.50566661066065,µg m^-3,0
50.875,6.125,14-Nov-2011,-2.97566660015533,µg m^-3,0
50.875,6.125,15-Nov-2011,-4.44566656729827,µg m^-3,0
50.875,6.125,16-Nov-2011,-4.78566655969868,µg m^-3,0
50.875,6.125,17-Nov-2011,-2.64566660753141,µg m^-3,0
50.875,6.125,18-Nov-2011,0.534333321390053,µg m^-3,0
50.875,6.125,19-Nov-2011,0.184333329213162,µg m^-3,0
50.875,6.125,20-Nov-2011,-0.725666650446753,µg m^-3,0
50.875,6.125,21-Nov-2011,-1.42566663480053,µg m^-3,0
50.875,6.125,22-Nov-2011,-0.315666659610967,µg m^-3,0
50.875,6.125,23-Nov-2011,0.414333324072262,µg m^-3,0
50.875,6.125,24-Nov-2011,-1.4456666343535,µg m^-3,0
50.875,6.125,25-Nov-2011,-2.09566661982487,µg m^-3,0
50.875,6.125,26-Nov-2011,-0.735666650223235,µg m^-3,0
50.875,6.125,27-Nov-2011,-0.105666664304833,µg m^-3,0
50.875,6.125,28-Nov-2011,-3.38566659099112,µg m^-3,0
50.875,6.125,29-Nov-2011,-1.69566662876556,µg m^-3,0
50.875,6.125,30-Nov-2011,-1.0456666432942,µg m^-3,0
50.875,6.125,01-Dec-2011,4.31225796812965,µg m^-3,0
50.875,6.125,02-Dec-2011,1.7022580264677,µg m^-3,0
50.875,6.125,03-Dec-2011,1.66225802736177,µg m^-3,0
50.875,6.125,04-Dec-2011,2.45225800970389,µg m^-3,0
50.875,6.125,05-Dec-2011,-1.32774190580653,µg m^-3,0
50.875,6.125,06-Dec-2011,-1.44774190312432,µg m^-3,0
50.875,6.125,07-Dec-2011,0.3222580573131,µg m^-3,0
50.875,6.125,08-Dec-2011,0.882258044796124,µg m^-3,0
50.875,6.125,09-Dec-2011,0.182258060442344,µg m^-3,0
50.875,6.125,10-Dec-2011,-2.81774187250243,µg m^-3,0
50.875,6.125,11-Dec-2011,-2.57774187786685,µg m^-3,0
50.875,6.125,12-Dec-2011,1.06225804077281,µg m^-3,0
50.875,6.125,13-Dec-2011,1.6422580278088,µg m^-3,0
50.875,6.125,14-Dec-2011,0.152258061112896,µg m^-3,0
50.875,6.125,15-Dec-2011,-0.287741929052338,µg m^-3,0
50.875,6.125,16-Dec-2011,-1.2277419080417,µg m^-3,0
50.875,6.125,17-Dec-2011,-2.80774187272595,µg m^-3,0
50.875,6.125,18-Dec-2011,-4.19774184165703,µg m^-3,0
50.875,6.125,19-Dec-2011,-4.23774184076296,µg m^-3,0
50.875,6.125,20-Dec-2011,-1.88774189328955,µg m^-3,0
50.875,6.125,21-Dec-2011,-1.30774190625356,µg m^-3,0
50.875,6.125,22-Dec-2011,2.52225800813927,µg m^-3,0
50.875,6.125,23-Dec-2011,2.63225800568058,µg m^-3,0
50.875,6.125,24-Dec-2011,-0.737741918994054,µg m^-3,0
50.875,6.125,25-Dec-2011,1.28225803585543,µg m^-3,0
50.875,6.125,26-Dec-2011,3.07225799584581,µg m^-3,0
50.875,6.125,27-Dec-2011,1.99225801998569,µg m^-3,0
50.875,6.125,28-Dec-2011,0.0322580637951049,µg m^-3,0
50.875,6.125,29-Dec-2011,-0.667741920558676,µg m^-3,0
50.875,6.125,30-Dec-2011,-1.86774189373659,µg m^-3,0
50.875,6.125,31-Dec-2011,1.49225803116156,µg m^-3,0
51.125,6.125,01-Jan-2011,-1.64870964056782,µg m^-3,0
51.125,6.125,02-Jan-2011,-3.2087096056991,µg m^-3,0
51.125,6.125,03-Jan-2011,-3.19870960592262,µg m^-3,0
51.125,6.125,04-Jan-2011,-4.02870958737068,µg m^-3,0
51.125,6.125,05-Jan-2011,-4.67870957284204,µg m^-3,0
51.125,6.125,06-Jan-2011,2.51129026644893,µg m^-3,0
51.125,6.125,07-Jan-2011,3.07129025393196,µg m^-3,0
51.125,6.125,08-Jan-2011,7.15129016273685,µg m^-3,0
51.125,6.125,09-Jan-2011,0.931290301764685,µg m^-3,0
51.125,6.125,10-Jan-2011,-2.50870962134532,µg m^-3,0
51.125,6.125,11-Jan-2011,-0.328709670072121,µg m^-3,0
51.125,6.125,12-Jan-2011,2.9312902570612,µg m^-3,0
51.125,6.125,13-Jan-2011,8.1012901415027,µg m^-3,0
51.125,6.125,14-Jan-2011,8.18129013971456,µg m^-3,0
51.125,6.125,15-Jan-2011,5.89129019090005,µg m^-3,0
51.125,6.125,16-Jan-2011,5.41129020162888,µg m^-3,0
51.125,6.125,17-Jan-2011,4.29129022666283,µg m^-3,0
51.125,6.125,18-Jan-2011,3.47129024499126,µg m^-3,0
51.125,6.125,19-Jan-2011,0.521290310928899,µg m^-3,0
51.125,6.125,20-Jan-2011,-1.46870964459114,µg m^-3,0
51.125,6.125,21-Jan-2011,-4.43870957820646,µg m^-3,0
51.125,6.125,22-Jan-2011,-0.698709661801976,µg m^-3,0
51.125,6.125,23-Jan-2011,0.33129031517573,µg m^-3,0
51.125,6.125,24-Jan-2011,0.801290304670411,µg m^-3,0
51.125,6.125,25-Jan-2011,0.0312903218812521,µg m^-3,0
51.125,6.125,26-Jan-2011,-2.29870962603919,µg m^-3,0
51.125,6.125,27-Jan-2011,-2.94870961151056,µg m^-3,0
51.125,6.125,28-Jan-2011,-4.5287095761948,µg m^-3,0
51.125,6.125,29-Jan-2011,-5.4487095556312,µg m^-3,0
51.125,6.125,30-Jan-2011,-6.15870953976147,µg m^-3,0
51.125,6.125,31-Jan-2011,-6.03870954244367,µg m^-3,0
51.125,6.125,01-Feb-2011,-7.48714268979217,µg m^-3,0
51.125,6.125,02-Feb-2011,-3.01714278970446,µg m^-3,0
51.125,6.125,03-Feb-2011,-0.597142843795674,µg m^-3,0
51.125,6.125,04-Feb-2011,3.19285707149122,µg m^-3,0
51.125,6.125,05-Feb-2011,5.99285700890635,µg m^-3,0
51.125,6.125,06-Feb-2011,4.93285703259919,µg m^-3,0
51.125,6.125,07-Feb-2011,4.97285703170512,µg m^-3,0
51.125,6.125,08-Feb-2011,0.872857123347266,µg m^-3,0
